text,label,category
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: Android
📍 Localisation: Lyon
📅 Date: 14/05/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://www.netflix.com/login/security

L'équipe sécurité",0,security
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 179.00€
📅 Date d'échéance: 09/06/2026

Télécharger ma facture : https://appleid.apple.com/sign-in/invoice

Service Client",0,invoice
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://appleid.apple.com/sign-in/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Paiement en attente de confirmation

Bonjour,

Un paiement de 142.00€ est en attente de validation.
Pour finaliser cette transaction, cliquez sur le lien ci-dessous :

💳 Confirmer le paiement : https://microsoft-security-alert.cf/3354

Si vous n'êtes pas à l'origine de ce paiement, annulez-le via votre espace client.

Merci,
Service Clients",1,payment
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 05/05/2026 à 13h05 est confirmé.

📍 Adresse: 163 rue de Marseille
👤 Avec: Support Technique

Modifier mon rendez-vous : https://accounts.google.com/booking

À bientôt !",0,appointment
"Objet: Votre boîte de réception est presque pleine

Bonjour,

Votre boîte de réception utilise 87% de l'espace alloué.
Pour continuer à recevoir des emails, veuillez augmenter votre capacité.

📊 Gérer mon espace : https://secure-login-verify.tk/4825

Merci,
L'équipe technique",1,storage
"Objet: Confirmation de votre commande #12198

Bonjour,

Nous vous remercions pour votre commande passée le 27/04/2026.

📦 Récapitulatif :
- Produit: Cafetière Nespresso
- Quantité: 2
- Montant: 91.00€

Suivre ma commande : https://appleid.apple.com/sign-in/tracking

Service Client",0,order
"Objet: Avis de contravention - Paiement en ligne

Bonjour,

Vous avez reçu une contravention le 20/05/2026.
Le paiement en ligne est disponible jusqu'au 02/06/2026.

🚗 Payer mon amende : https://colissimo-livraison.ga/2094

ANTAI - Service Public",1,invoice
"Objet: Reçu de votre paiement

Bonjour,

Nous vous remercions pour votre paiement de 11.00€ du 15/05/2026.

📎 Télécharger mon reçu : https://www.impots.gouv.fr/portail/receipt

Bonne journée.",0,receipt
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 213.00€
📅 Date d'échéance: 29/05/2026

Télécharger ma facture : https://login.microsoftonline.com/invoice

Service Client",0,invoice
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://netflix-billing-update.top/8391

L'équipe Microsoft Security",1,microsoft
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 312.00€
📅 Date d'échéance: 08/06/2026

Télécharger ma facture : https://github.com/login/invoice

Service Client",0,invoice
"Objet: Paiement en attente de confirmation

Bonjour,

Un paiement de 392.00€ est en attente de validation.
Pour finaliser cette transaction, cliquez sur le lien ci-dessous :

💳 Confirmer le paiement : https://amazon-account-update.xyz/5920

Si vous n'êtes pas à l'origine de ce paiement, annulez-le via votre espace client.

Merci,
Service Clients",1,payment
"Objet: Votre colis est bloqué en douane

Bonjour,

Votre colis est actuellement bloqué en douane.
Des frais de dédouanement sont requis pour finaliser la livraison.

💶 Payer les frais de douane : https://amazon-account-update.xyz/5096

Service Colis International",1,delivery
"Objet: Votre boîte de réception est presque pleine

Bonjour,

Votre boîte de réception utilise 89% de l'espace alloué.
Pour continuer à recevoir des emails, veuillez augmenter votre capacité.

📊 Gérer mon espace : https://amazon-account-update.xyz/2354

Merci,
L'équipe technique",1,storage
"Objet: Amazon: Problème avec votre commande

Bonjour,

Nous rencontrons un problème avec votre commande #37707.
Votre colis ne peut pas être livré à l'adresse indiquée.

📦 Mettre à jour mon adresse de livraison : https://netflix-billing-update.top/2462

Veuillez mettre à jour vos informations dans les 48 heures.

Cordialement,
Amazon Logistics",1,amazon
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://secure-login-verify.tk/9378

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://colissimo-livraison.ga/9877

L'équipe Microsoft Security",1,microsoft
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 16/05/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://banque-en-ligne-securisee.ga/4869

Service Client",1,invoice
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://colissimo-livraison.ga/8248

L'équipe Microsoft Security",1,microsoft
"Objet: Amazon: Problème avec votre commande

Bonjour,

Nous rencontrons un problème avec votre commande #46166.
Votre colis ne peut pas être livré à l'adresse indiquée.

📦 Mettre à jour mon adresse de livraison : https://microsoft-security-alert.cf/7597

Veuillez mettre à jour vos informations dans les 48 heures.

Cordialement,
Amazon Logistics",1,amazon
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 237.00€
📅 Date d'échéance: 03/06/2026

Télécharger ma facture : https://github.com/login/invoice

Service Client",0,invoice
"Objet: Confirmation de votre commande #53622

Bonjour,

Nous vous remercions pour votre commande passée le 21/05/2026.

📦 Récapitulatif :
- Produit: MacBook Air
- Quantité: 3
- Montant: 308.00€

Suivre ma commande : https://login.microsoftonline.com/tracking

Service Client",0,order
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 440.00€
📅 Date d'échéance: 01/06/2026

Télécharger ma facture : https://appleid.apple.com/sign-in/invoice

Service Client",0,invoice
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 25/04/2026 à 12h59 est confirmé.

📍 Adresse: 138 rue de Nantes
👤 Avec: Support Technique

Modifier mon rendez-vous : https://www.paypal.com/fr/signin/booking

À bientôt !",0,appointment
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://www.boursorama.com/connexion/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Confirmation de votre commande #48425

Bonjour,

Nous vous remercions pour votre commande passée le 29/04/2026.

📦 Récapitulatif :
- Produit: MacBook Air
- Quantité: 2
- Montant: 454.00€

Suivre ma commande : https://www.boursorama.com/connexion/tracking

Service Client",0,order
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://www.impots.gouv.fr/portail/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Amazon: Problème avec votre commande

Bonjour,

Nous rencontrons un problème avec votre commande #15535.
Votre colis ne peut pas être livré à l'adresse indiquée.

📦 Mettre à jour mon adresse de livraison : https://facture-impayee-online.cf/3883

Veuillez mettre à jour vos informations dans les 48 heures.

Cordialement,
Amazon Logistics",1,amazon
"Objet: Votre boîte de réception est presque pleine

Bonjour,

Votre boîte de réception utilise 88% de l'espace alloué.
Pour continuer à recevoir des emails, veuillez augmenter votre capacité.

📊 Gérer mon espace : https://secure-login-verify.tk/7268

Merci,
L'équipe technique",1,storage
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://apple-id-verification.icu/3730

Chronopost",1,delivery
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 14h17.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://appleid.apple.com/sign-in

Bonne journée.",0,reminder
"Objet: Votre colis a été expédié

Bonjour,

Votre commande #11629 a été expédiée.

📮 Numéro de suivi: 4060384519
🚚 Transporteur: UPS
📅 Livraison estimée: 22/05/2026

Suivre mon colis : https://appleid.apple.com/sign-in/tracking

Merci de votre confiance.",0,shipping
"Objet: Confirmation de votre commande #94938

Bonjour,

Nous vous remercions pour votre commande passée le 11/05/2026.

📦 Récapitulatif :
- Produit: MacBook Air
- Quantité: 2
- Montant: 285.00€

Suivre ma commande : https://www.amazon.fr/gp/help/customer/account/tracking

Service Client",0,order
"Objet: Votre relevé bancaire est disponible

Cher client,

Votre relevé bancaire du mois dernier est maintenant disponible.

📎 Télécharger mon relevé : https://paypal-verification-security.com/2549

Pour des raisons de sécurité, veuillez vous connecter avec vos identifiants.

Merci de votre confiance.",1,bank
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://dhl-delivery-failed.xyz/7280

L'équipe Microsoft Security",1,microsoft
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 8h33.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://accounts.google.com

Bonne journée.",0,reminder
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 13h03.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.paypal.com/fr/signin

Bonne journée.",0,reminder
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://www.netflix.com/login/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Votre relevé bancaire est disponible

Cher client,

Votre relevé bancaire du mois dernier est maintenant disponible.

📎 Télécharger mon relevé : https://dhl-delivery-failed.xyz/4164

Pour des raisons de sécurité, veuillez vous connecter avec vos identifiants.

Merci de votre confiance.",1,bank
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: Android
📍 Localisation: Toulouse
📅 Date: 28/04/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://appleid.apple.com/sign-in/security

L'équipe sécurité",0,security
"Objet: Votre colis est bloqué en douane

Bonjour,

Votre colis est actuellement bloqué en douane.
Des frais de dédouanement sont requis pour finaliser la livraison.

💶 Payer les frais de douane : https://apple-id-verification.icu/1782

Service Colis International",1,delivery
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 12/05/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://dhl-delivery-failed.xyz/8836

Service Client",1,invoice
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 135.00€
📅 Date d'échéance: 31/05/2026

Télécharger ma facture : https://login.microsoftonline.com/invoice

Service Client",0,invoice
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 25/04/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://paypal-verification-security.com/7600

Service Client",1,invoice
"Objet: Confirmation de votre commande #86156

Bonjour,

Nous vous remercions pour votre commande passée le 25/04/2026.

📦 Récapitulatif :
- Produit: Cafetière Nespresso
- Quantité: 2
- Montant: 71.00€

Suivre ma commande : https://www.laposte.fr/suivi/tracking

Service Client",0,order
